frame,track_id,train_bbox,train_conf,assigned_track,overlap
732,1,"[662.3439331054688, 464.61328125, 1372.2432861328125, 827.2894897460938]",0.866682231426239,voie1,0.6306
733,1,"[662.28662109375, 462.7538757324219, 1375.88525390625, 827.538818359375]",0.8667072653770447,voie1,0.6274
734,1,"[666.2355346679688, 462.3358459472656, 1373.4183349609375, 825.0640869140625]",0.8643487095832825,voie1,0.6402
735,1,"[666.1561279296875, 460.82861328125, 1376.4287109375, 826.168212890625]",0.864349901676178,voie1,0.6376
736,1,"[669.68994140625, 462.4195861816406, 1374.0911865234375, 821.1543579101562]",0.866594135761261,voie1,0.6506
737,1,"[668.8761596679688, 461.8343200683594, 1377.0909423828125, 820.6283569335938]",0.8667317628860474,voie1,0.6483
738,1,"[671.0111694335938, 460.4732360839844, 1373.31982421875, 817.7787475585938]",0.8623563647270203,voie1,0.6592
739,1,"[670.6823120117188, 459.3758850097656, 1375.966552734375, 818.7864379882812]",0.8624833822250366,voie1,0.6569
740,1,"[673.0667724609375, 458.8268127441406, 1372.95556640625, 816.1040649414062]",0.8604639768600464,voie1,0.6629
741,1,"[673.0147705078125, 457.8963623046875, 1375.7689208984375, 817.0830078125]",0.8604798316955566,voie1,0.6602
742,1,"[676.150146484375, 459.5501403808594, 1371.1181640625, 812.3279418945312]",0.8579626679420471,voie1,0.6761
743,1,"[675.7835083007812, 459.0904846191406, 1372.9698486328125, 812.6801147460938]",0.8579721450805664,voie1,0.6744
744,1,"[676.8365478515625, 459.8813781738281, 1370.1124267578125, 807.8651123046875]",0.8548903465270996,voie1,0.694
745,1,"[676.1395263671875, 459.2713623046875, 1373.30322265625, 808.0696411132812]",0.8546806573867798,voie1,0.6912
746,1,"[678.0863647460938, 458.2674255371094, 1378.315185546875, 800.6055908203125]",0.8550461530685425,voie1,0.6939
747,1,"[677.5362548828125, 457.2934265136719, 1384.42333984375, 799.9332275390625]",0.8552587032318115,voie1,0.6882
748,1,"[681.6563720703125, 458.3985595703125, 1382.4066162109375, 797.7473754882812]",0.8591753244400024,voie1,0.6926
749,1,"[682.209228515625, 457.93817138671875, 1385.8424072265625, 798.30224609375]",0.859239399433136,voie1,0.689
750,1,"[684.72314453125, 456.676513671875, 1385.350341796875, 798.6102294921875]",0.8551155924797058,voie1,0.7012
751,1,"[684.4459838867188, 455.59417724609375, 1389.162353515625, 801.072265625]",0.8549258708953857,voie1,0.6975
752,1,"[687.013916015625, 456.20196533203125, 1385.305908203125, 781.39892578125]",0.8650524020195007,voie1,0.7089
753,1,"[687.2884521484375, 456.3858337402344, 1389.0985107421875, 775.1729125976562]",0.865092933177948,voie1,0.7049
754,1,"[688.5068359375, 456.4903564453125, 1387.6947021484375, 771.367431640625]",0.8658812046051025,voie1,0.7101
755,1,"[688.3063354492188, 456.07562255859375, 1391.7799072265625, 771.5313720703125]",0.8658759593963623,voie1,0.7061
756,1,"[692.3967895507812, 456.5143127441406, 1389.2890625, 772.6851196289062]",0.8654618263244629,voie1,0.7198
757,1,"[693.207275390625, 455.4684753417969, 1392.6551513671875, 774.5562744140625]",0.8655442595481873,voie1,0.716
758,1,"[695.3560180664062, 455.15191650390625, 1382.852294921875, 779.177978515625]",0.8476999402046204,voie1,0.7209
759,1,"[696.7500610351562, 455.04754638671875, 1384.8582763671875, 783.3591918945312]",0.8476703763008118,voie1,0.7183
760,1,"[695.791259765625, 455.991943359375, 1379.10400390625, 787.8355712890625]",0.854995846748352,voie1,0.7247
761,1,"[695.3927001953125, 455.21270751953125, 1382.2921142578125, 790.5894775390625]",0.8549280762672424,voie1,0.7215
762,1,"[693.5349731445312, 455.7855529785156, 1376.5662841796875, 797.9094848632812]",0.8476952910423279,voie1,0.7503
763,1,"[692.8278198242188, 454.79193115234375, 1379.620361328125, 802.2444458007812]",0.8476854562759399,voie1,0.7472
764,1,"[691.8110961914062, 454.9075927734375, 1375.530517578125, 807.09326171875]",0.851428747177124,voie1,0.7345
765,1,"[692.1693115234375, 453.70501708984375, 1380.25341796875, 810.0672607421875]",0.8514087200164795,voie1,0.7293
766,1,"[688.455322265625, 456.1827392578125, 1374.7491455078125, 808.8897705078125]",0.8498099446296692,voie1,0.7323
767,1,"[687.9318237304688, 454.9471130371094, 1378.925537109375, 809.22216796875]",0.8497710824012756,voie1,0.728
768,1,"[688.5435791015625, 453.9263000488281, 1374.5087890625, 807.9971923828125]",0.8503461480140686,voie1,0.7543
769,1,"[688.2958984375, 452.7157287597656, 1377.5018310546875, 809.291015625]",0.8502554297447205,voie1,0.7512
770,1,"[690.4200439453125, 450.8256530761719, 1375.26904296875, 804.4924926757812]",0.8460581302642822,voie1,0.7528
771,1,"[691.1310424804688, 449.6835021972656, 1379.34619140625, 805.1347045898438]",0.846079409122467,voie1,0.7481
772,1,"[693.3941040039062, 447.80584716796875, 1382.6290283203125, 801.2164916992188]",0.8505406975746155,voie1,0.7611
773,1,"[693.0104370117188, 446.98492431640625, 1387.6761474609375, 802.2637329101562]",0.8505010008811951,voie1,0.7557
774,1,"[693.0267944335938, 447.7229919433594, 1385.640869140625, 798.94384765625]",0.8503050804138184,voie1,0.7493
775,1,"[692.351318359375, 446.8529052734375, 1389.3963623046875, 799.1041870117188]",0.8503604531288147,voie1,0.7455
776,1,"[693.147705078125, 442.776123046875, 1388.84814453125, 793.9058837890625]",0.8460822701454163,voie1,0.7587
777,1,"[692.9891357421875, 441.3587646484375, 1392.8306884765625, 794.6431884765625]",0.8459489941596985,voie1,0.7545
778,1,"[693.370361328125, 440.9822692871094, 1393.7442626953125, 794.6853637695312]",0.8473101854324341,voie1,0.7534
779,1,"[693.4505615234375, 439.5130310058594, 1399.313720703125, 795.3721923828125]",0.847516655921936,voie1,0.7431
780,1,"[692.5078735351562, 438.1054382324219, 1398.9552001953125, 793.0188598632812]",0.848131537437439,voie1,0.7523
781,1,"[692.6724243164062, 436.8623046875, 1404.505615234375, 793.9950561523438]",0.8475356698036194,voie1,0.7464
782,1,"[691.9039916992188, 436.15869140625, 1398.650634765625, 793.5857543945312]",0.8445777297019958,voie1,0.7571
783,1,"[690.4981689453125, 435.0328063964844, 1401.3076171875, 794.9932861328125]",0.8446483016014099,voie1,0.7548
784,1,"[696.0385131835938, 434.468017578125, 1396.33544921875, 793.09912109375]",0.8410680890083313,voie1,0.7796
785,1,"[697.2293090820312, 433.804931640625, 1399.018310546875, 794.579833984375]",0.8410800099372864,voie1,0.7763
786,1,"[693.486083984375, 434.0470275878906, 1390.5078125, 791.9878540039062]",0.8373661637306213,voie1,0.7869
787,1,"[692.8243408203125, 432.6677551269531, 1393.813720703125, 792.5164184570312]",0.8372898101806641,voie1,0.7834
788,1,"[692.79052734375, 433.574462890625, 1393.91259765625, 791.47314453125]",0.8402067422866821,voie1,0.7833
789,1,"[692.7554931640625, 432.744140625, 1398.801025390625, 792.41162109375]",0.8402564525604248,voie1,0.7779
790,1,"[696.7258911132812, 430.3697814941406, 1405.2513427734375, 784.3833618164062]",0.8561561107635498,voie1,0.7654
791,1,"[697.5003051757812, 429.6157531738281, 1412.608642578125, 783.6720581054688]",0.8563631772994995,voie1,0.7572
792,1,"[696.3275146484375, 429.8844909667969, 1412.4755859375, 780.546630859375]",0.8624061942100525,voie1,0.7536
793,1,"[695.6493530273438, 429.22479248046875, 1417.4129638671875, 781.1453247070312]",0.8623483180999756,voie1,0.7487
794,1,"[696.365966796875, 428.85931396484375, 1418.8995361328125, 778.7261352539062]",0.8631361722946167,voie1,0.7718
795,1,"[696.3164672851562, 427.85595703125, 1423.7735595703125, 779.4249267578125]",0.8630926609039307,voie1,0.7666
796,1,"[702.3672485351562, 424.61004638671875, 1422.35400390625, 773.3753051757812]",0.8630582094192505,voie1,0.762
797,1,"[703.8306884765625, 424.699462890625, 1426.615966796875, 773.8591918945312]",0.863072395324707,voie1,0.757
798,1,"[707.5541381835938, 422.38983154296875, 1427.2615966796875, 768.0638427734375]",0.8579809069633484,voie1,0.7634
799,1,"[708.0696411132812, 421.61224365234375, 1431.08740234375, 768.1007080078125]",0.8580121397972107,voie1,0.7592
800,1,"[706.99951171875, 415.6310119628906, 1432.5284423828125, 768.4197998046875]",0.8550015091896057,voie1,0.7663
801,1,"[706.528076171875, 412.3941650390625, 1437.9932861328125, 770.9088134765625]",0.8554667830467224,voie1,0.7608
802,1,"[711.1892700195312, 408.99945068359375, 1434.126953125, 782.3832397460938]",0.8421592712402344,voie1,0.7674
803,1,"[711.0584106445312, 406.9761962890625, 1436.7713623046875, 788.334716796875]",0.8408377170562744,voie1,0.7647
804,1,"[711.7646484375, 409.3565368652344, 1444.3592529296875, 787.9889526367188]",0.8409441709518433,voie1,0.7483
805,1,"[712.690673828125, 407.73260498046875, 1453.2598876953125, 788.4947509765625]",0.8408623337745667,voie1,0.739
806,1,"[704.3373413085938, 407.4045715332031, 1470.265625, 785.3637084960938]",0.8344292044639587,voie1,0.7216
807,1,"[702.1262817382812, 405.809814453125, 1480.925537109375, 784.3964233398438]",0.8342248201370239,voie1,0.7125
808,1,"[705.9210815429688, 399.1774597167969, 1493.7965087890625, 792.6228637695312]",0.8404352068901062,voie1,0.6994
809,1,"[706.8194580078125, 396.3773193359375, 1501.032470703125, 796.043212890625]",0.8402764797210693,voie1,0.6927
810,1,"[703.2960815429688, 395.86737060546875, 1499.390380859375, 803.2769165039062]",0.8484019041061401,voie1,0.6918
811,1,"[703.0501098632812, 394.63983154296875, 1502.2183837890625, 806.2897338867188]",0.8484682440757751,voie1,0.6894
812,1,"[697.3358764648438, 394.5751953125, 1512.891845703125, 805.3753662109375]",0.8470864295959473,voie1,0.6973
813,1,"[695.513916015625, 394.1111145019531, 1518.95947265625, 805.3277587890625]",0.8470506072044373,voie1,0.6928
814,1,"[706.1203002929688, 393.0213317871094, 1531.897705078125, 814.7186279296875]",0.8603532910346985,voie1,0.6707
815,1,"[706.7703857421875, 393.0914611816406, 1534.2056884765625, 818.2617797851562]",0.8603652715682983,voie1,0.6686
816,1,"[706.3742065429688, 392.03497314453125, 1553.112060546875, 819.679931640625]",0.8627957701683044,voie1,0.6538
817,1,"[707.0244750976562, 391.7331848144531, 1561.3626708984375, 820.2716064453125]",0.8626050353050232,voie1,0.6473
818,1,"[698.3391723632812, 387.8268737792969, 1567.3853759765625, 822.8986206054688]",0.856207549571991,voie1,0.6532
819,1,"[697.461669921875, 386.62005615234375, 1572.1201171875, 823.4190063476562]",0.8558900952339172,voie1,0.65
820,1,"[701.220458984375, 379.9455871582031, 1613.46728515625, 822.791748046875]",0.8587645292282104,voie1,0.6027
821,1,"[704.171142578125, 378.2298278808594, 1630.8875732421875, 823.33349609375]",0.8587137460708618,voie1,0.5901
822,1,"[701.6483154296875, 376.3853454589844, 1661.6910400390625, 830.2410278320312]",0.8623669147491455,voie1,0.5753
823,1,"[702.1009521484375, 375.35797119140625, 1674.27685546875, 832.6487426757812]",0.862327516078949,voie1,0.5677
824,1,"[690.8812255859375, 372.0693054199219, 1695.4158935546875, 842.5419921875]",0.8685497641563416,voie1,0.5486
825,1,"[688.0553588867188, 371.0433349609375, 1704.80322265625, 846.344970703125]",0.8687581419944763,voie1,0.5448
826,1,"[681.1466064453125, 354.6964111328125, 1738.57275390625, 849.6305541992188]",0.853105902671814,voie1,0.5247
827,1,"[680.48583984375, 348.39166259765625, 1753.1270751953125, 850.8046264648438]",0.8531528115272522,voie1,0.5179
828,1,"[675.745849609375, 332.92279052734375, 1779.7333984375, 855.3418579101562]",0.8554732203483582,voie1,0.5048
829,1,"[676.294921875, 327.32525634765625, 1791.5811767578125, 857.3447265625]",0.855744481086731,voie1,0.4992
830,1,"[670.4073486328125, 316.5649108886719, 1822.9029541015625, 885.0825805664062]",0.8583318591117859,voie1,0.496
831,1,"[670.1978759765625, 312.626953125, 1836.2532958984375, 895.4411010742188]",0.8583831787109375,voie1,0.4904
832,1,"[665.0413818359375, 297.13775634765625, 1845.978271484375, 910.0842895507812]",0.8750725388526917,voie1,0.4886
833,1,"[665.381103515625, 291.6096496582031, 1851.1998291015625, 915.9942626953125]",0.874674916267395,voie1,0.4863
834,1,"[658.1104736328125, 285.9063415527344, 1884.936767578125, 929.054931640625]",0.8830636143684387,voie1,0.4613
835,1,"[658.0140991210938, 284.20831298828125, 1899.570068359375, 934.171142578125]",0.8828628659248352,voie1,0.4559
836,1,"[650.348388671875, 279.4635009765625, 1915.2781982421875, 939.7931518554688]",0.8956742882728577,voie1,0.4582
837,1,"[650.5665893554688, 278.0249328613281, 1920.0, 941.6143798828125]",0.8955823183059692,voie1,0.4565
838,1,"[641.1439208984375, 280.230712890625, 1920.0, 944.5606689453125]",0.8946630954742432,voie1,0.4511
839,1,"[640.7772827148438, 281.7723693847656, 1920.0, 945.8582153320312]",0.8948299288749695,voie1,0.4512
840,1,"[631.1637573242188, 255.2801513671875, 1920.0, 947.3849487304688]",0.8974831700325012,voie1,0.446
841,1,"[631.0145263671875, 242.68370056152344, 1920.0, 947.5845947265625]",0.8974900841712952,voie1,0.4461
842,1,"[624.03515625, 193.39535522460938, 1920.0, 946.2384033203125]",0.8862395882606506,voie1,0.4352
843,1,"[625.1714477539062, 176.0144500732422, 1920.0, 945.6077270507812]",0.8861063718795776,voie1,0.4347
844,1,"[609.7760620117188, 172.40478515625, 1920.0, 950.7088623046875]",0.8857581615447998,voie1,0.4367
845,1,"[607.947509765625, 171.6434326171875, 1920.0, 952.5963745117188]",0.8856291174888611,voie1,0.4375
846,1,"[597.6239013671875, 176.1212615966797, 1918.8382568359375, 947.4559936523438]",0.8902960419654846,voie1,0.4309
847,1,"[597.697021484375, 177.70262145996094, 1920.0, 945.091796875]",0.8903900980949402,voie1,0.4305
848,1,"[586.0960693359375, 162.85585021972656, 1916.7803955078125, 945.18505859375]",0.8946112990379333,voie1,0.4298
849,1,"[586.1514282226562, 158.00901794433594, 1919.3587646484375, 945.0902099609375]",0.8944993019104004,voie1,0.4289
850,1,"[577.6952514648438, 157.4244384765625, 1914.5155029296875, 943.378662109375]",0.8898840546607971,voie1,0.4341
851,1,"[580.6535034179688, 157.6453857421875, 1918.847412109375, 942.5003662109375]",0.8899143934249878,voie1,0.4314
852,1,"[546.8291015625, 156.83120727539062, 1912.8988037109375, 940.94775390625]",0.882364809513092,voie1,0.4298
853,1,"[543.5662231445312, 157.25148010253906, 1920.0, 940.70751953125]",0.8823506236076355,voie1,0.429
854,1,"[521.4373779296875, 152.79061889648438, 1913.3505859375, 941.6512451171875]",0.9140675067901611,voie1,0.4228
855,1,"[523.2054443359375, 151.48411560058594, 1920.0, 941.570068359375]",0.9140921235084534,voie1,0.4201
856,1,"[493.41351318359375, 146.640625, 1913.326904296875, 943.9248657226562]",0.9163735508918762,voie1,0.4047
857,1,"[493.1761779785156, 144.92115783691406, 1920.0, 944.5819702148438]",0.915962278842926,voie1,0.4029
858,1,"[478.1349182128906, 141.85293579101562, 1912.06494140625, 946.262939453125]",0.9170445203781128,voie1,0.3988
859,1,"[483.4273681640625, 140.65586853027344, 1920.0, 947.5720825195312]",0.917079508304596,voie1,0.3944
860,1,"[437.8683776855469, 140.31942749023438, 1910.036376953125, 953.12451171875]",0.9083395004272461,voie1,0.3995
861,1,"[433.3115234375, 140.30345153808594, 1919.748779296875, 955.3038330078125]",0.9082744121551514,voie1,0.3987
862,1,"[398.6951599121094, 140.17042541503906, 1909.1859130859375, 960.1679077148438]",0.906261682510376,voie1,0.3815
863,1,"[398.525146484375, 140.09725952148438, 1919.8380126953125, 962.2970581054688]",0.9061545729637146,voie1,0.3789
864,1,"[375.54248046875, 140.27061462402344, 1906.5418701171875, 961.4984130859375]",0.9036766290664673,voie1,0.372
865,1,"[380.5382385253906, 140.02040100097656, 1917.4100341796875, 961.4918212890625]",0.9038591384887695,voie1,0.3673
866,1,"[318.5137939453125, 139.46795654296875, 1903.1900634765625, 964.1002807617188]",0.8739395141601562,voie1,0.3707
867,1,"[309.7892150878906, 139.9507293701172, 1914.8026123046875, 964.7533569335938]",0.8739298582077026,voie1,0.3715
868,1,"[266.8989562988281, 143.1337432861328, 1904.2874755859375, 963.6463012695312]",0.8676125407218933,voie1,0.3683
869,1,"[264.5156555175781, 144.1138153076172, 1917.649658203125, 963.819091796875]",0.8683935403823853,voie1,0.3663
870,1,"[216.09654235839844, 139.26922607421875, 1909.680908203125, 968.3008422851562]",0.8769680261611938,voie1,0.3648
871,1,"[212.0459747314453, 137.7029571533203, 1920.0, 970.5265502929688]",0.8769022226333618,voie1,0.3642
872,1,"[169.9043426513672, 136.77857971191406, 1912.007080078125, 970.1915283203125]",0.877657949924469,voie1,0.3537
873,1,"[169.45079040527344, 137.370849609375, 1920.0, 969.5853271484375]",0.8776519894599915,voie1,0.3522
874,1,"[131.22894287109375, 140.26052856445312, 1914.376708984375, 970.5087890625]",0.8646945953369141,voie1,0.3537
875,1,"[130.41712951660156, 141.01406860351562, 1920.0, 970.7667846679688]",0.8643633127212524,voie1,0.3529
876,1,"[99.05644226074219, 136.62612915039062, 1915.6953125, 978.5247192382812]",0.8843235969543457,voie1,0.3418
877,1,"[99.95789337158203, 135.5465087890625, 1920.0, 980.9652709960938]",0.8841701745986938,voie1,0.3407
878,1,"[42.60280990600586, 129.54873657226562, 1914.2564697265625, 979.13671875]",0.86445152759552,voie1,0.3427
879,1,"[34.55461502075195, 127.5567398071289, 1920.0, 977.8508911132812]",0.8643144369125366,voie1,0.3445
880,1,"[0.0, 129.30587768554688, 1912.9854736328125, 983.86083984375]",0.8820058703422546,voie1,0.3356
881,1,"[0.0, 130.50714111328125, 1920.0, 984.2845458984375]",0.882125735282898,voie1,0.3344
882,1,"[0.0, 128.2655029296875, 1912.6683349609375, 978.934326171875]",0.8699237108230591,voie1,0.3074
883,1,"[0.0, 128.14651489257812, 1920.0, 975.6116943359375]",0.8695675134658813,voie1,0.3063
884,1,"[0.0, 128.55809020996094, 1910.204345703125, 979.2338256835938]",0.8376067280769348,,0.2772
885,1,"[0.0, 128.9604034423828, 1920.0, 979.6643676757812]",0.8358107805252075,,0.2762
886,1,"[0.0, 117.65614318847656, 1909.6419677734375, 985.9415283203125]",0.8644827604293823,,0.2137
887,1,"[0.0, 114.7781753540039, 1920.0, 985.0857543945312]",0.8641729354858398,,0.2113
888,1,"[0.0, 103.49339294433594, 1908.8704833984375, 987.3475341796875]",0.8419454097747803,,0.1561
889,1,"[0.0, 99.43049621582031, 1920.0, 986.8448486328125]",0.8416076302528381,,0.1542
890,1,"[0.0, 92.27751159667969, 1908.7138671875, 996.6560668945312]",0.7549602389335632,,0.096
891,1,"[0.0, 90.80656433105469, 1920.0, 997.8633422851562]",0.7511468529701233,,0.0959
892,1,"[0.0, 52.281742095947266, 1907.1324462890625, 1002.7901611328125]",0.7878128290176392,,0.0449
893,1,"[3.1543283462524414, 39.10104751586914, 1920.0, 1001.22021484375]",0.7895994782447815,,0.043
894,1,"[0.0, 29.630615234375, 1906.5474853515625, 1015.48291015625]",0.7766477465629578,,0.0147
895,1,"[3.182145118713379, 27.927820205688477, 1920.0, 1016.4226684570312]",0.7746803760528564,,0.0145
896,1,"[0.0, 24.99714469909668, 1905.87841796875, 1031.2017822265625]",0.7608194351196289,,0.0
897,1,"[3.6068646907806396, 26.255720138549805, 1920.0, 1031.93408203125]",0.7544196844100952,,0.0
898,1,"[0.0, 18.31034278869629, 1904.989013671875, 1040.6337890625]",0.821894109249115,,0.0
899,1,"[4.239083290100098, 18.005369186401367, 1920.0, 1036.845458984375]",0.8229403495788574,,0.0
900,1,"[0.0, 22.89107894897461, 1902.2332763671875, 1051.767822265625]",0.8462908864021301,,0.0
901,1,"[5.7159857749938965, 29.017127990722656, 1920.0, 1048.3519287109375]",0.8459857702255249,,0.0
902,1,"[0.0, 23.445768356323242, 1894.95458984375, 1053.8604736328125]",0.8572627902030945,,0.0
903,1,"[7.302105903625488, 24.947650909423828, 1920.0, 1048.250244140625]",0.8566771149635315,,0.0
904,1,"[0.0, 5.494261264801025, 1894.2249755859375, 1061.6551513671875]",0.8445848226547241,,0.0
905,1,"[8.098642349243164, 2.0054352283477783, 1920.0, 1060.383544921875]",0.8450053334236145,,0.0
906,1,"[0.0, 0.0, 1894.488525390625, 1062.710205078125]",0.8529313802719116,,0.0
907,1,"[8.950460433959961, 0.0, 1920.0, 1054.570556640625]",0.8540895581245422,,0.0
908,1,"[0.0, 10.151899337768555, 1897.0234375, 1066.056640625]",0.8162713050842285,,0.0
909,1,"[9.871438026428223, 19.66768455505371, 1920.0, 1057.722900390625]",0.8175467252731323,,0.0
910,1,"[0.0, 24.71543312072754, 1898.9814453125, 1062.0745849609375]",0.8393253087997437,,0.0
911,1,"[10.81088924407959, 32.8638916015625, 1920.0, 1046.970947265625]",0.8391607403755188,,0.0
912,1,"[0.0, 11.796854972839355, 1890.3179931640625, 1049.947998046875]",0.835955023765564,,0.0
913,1,"[11.327152252197266, 9.207549095153809, 1920.0, 1036.155029296875]",0.8363069891929626,,0.0
914,1,"[0.0, 0.3085139989852905, 1906.639404296875, 1055.7691650390625]",0.822003185749054,,0.0
915,1,"[13.403963088989258, 2.8609118461608887, 1920.0, 1036.36279296875]",0.8219718933105469,,0.0
916,1,"[0.0, 0.0, 1900.0916748046875, 1036.536865234375]",0.7794314622879028,,0.0
917,1,"[16.768953323364258, 2.8470864295959473, 1920.0, 1018.1513061523438]",0.7803449034690857,,0.0
918,1,"[0.0, 0.0, 1885.248779296875, 1004.3112182617188]",0.3458946645259857,,0.0
919,1,"[17.495208740234375, 3.2290661334991455, 1913.1407470703125, 976.1099243164062]",0.32874080538749695,,0.0
920,1,"[0.0, 0.35604408383369446, 1878.78369140625, 919.8916625976562]",0.7310242056846619,,0.0
921,1,"[23.513900756835938, 3.6183669567108154, 1920.0, 897.788818359375]",0.7313130497932434,,0.0
922,1,"[55.31319808959961, 0.0, 1920.0, 883.2399291992188]",0.4557875096797943,,0.0
923,1,"[42.65747833251953, 2.935426950454712, 1920.0, 871.7008666992188]",0.46491265296936035,,0.0
924,1,"[65.9917221069336, 9.197169303894043, 1920.0, 888.4797973632812]",0.5062572956085205,,0.0
925,1,"[45.100704193115234, 13.229572296142578, 1920.0, 892.607421875]",0.5194581151008606,,0.0
926,1,"[56.95317459106445, 9.257503509521484, 1920.0, 898.1417236328125]",0.5246710777282715,,0.0
927,1,"[28.421140670776367, 7.009216785430908, 1920.0, 899.14404296875]",0.5292834043502808,,0.0
928,1,"[53.3756217956543, 28.59847068786621, 1920.0, 872.421875]",0.4544006288051605,,0.0
929,1,"[26.615161895751953, 32.412109375, 1920.0, 863.4703369140625]",0.45597219467163086,,0.0
930,1,"[280.0409240722656, 52.82908248901367, 1920.0, 845.1240234375]",0.6930480003356934,,0.0
931,1,"[343.4035949707031, 55.68583297729492, 1916.0069580078125, 841.0604248046875]",0.6933393478393555,,0.0
932,1,"[366.0352478027344, 70.9896240234375, 1920.0, 853.0274658203125]",0.6101975440979004,,0.0
933,1,"[344.05401611328125, 69.75032043457031, 1919.8656005859375, 857.869873046875]",0.6011930704116821,,0.0
934,1,"[346.1339416503906, 72.0784683227539, 1913.260986328125, 997.3551635742188]",0.6429141163825989,,0.0
935,1,"[313.99755859375, 64.00318145751953, 1918.5301513671875, 1051.922119140625]",0.6561768651008606,,0.0
936,1,"[375.3689270019531, 108.15019226074219, 1909.18994140625, 1051.392578125]",0.719904899597168,,0.0
937,1,"[372.2079772949219, 108.32936096191406, 1917.8568115234375, 1067.97607421875]",0.715137243270874,,0.0
938,1,"[308.5267028808594, 145.7009735107422, 1903.5316162109375, 1036.0782470703125]",0.8480759859085083,,0.0
939,1,"[272.7229919433594, 143.30575561523438, 1916.384521484375, 1045.01513671875]",0.8482698798179626,,0.0
940,1,"[270.7465515136719, 154.81549072265625, 1910.1356201171875, 1039.6507568359375]",0.7950594425201416,,0.0167
941,1,"[261.8595886230469, 151.66079711914062, 1917.098876953125, 1043.00927734375]",0.8013430237770081,,0.0188
942,1,"[507.9280700683594, 150.4709930419922, 1906.6416015625, 987.5349731445312]",0.8460025787353516,,0.0
943,1,"[591.0028076171875, 140.46934509277344, 1917.572265625, 974.0891723632812]",0.8468068838119507,,0.0
944,1,"[661.6964721679688, 162.18167114257812, 1909.427978515625, 975.914794921875]",0.8734925985336304,,0.0
945,2,"[0.0, 63.09569549560547, 669.85498046875, 1056.9625244140625]",0.5196113586425781,,0.1161
945,1,"[680.9542846679688, 161.76797485351562, 1920.0, 983.22314453125]",0.8735608458518982,,0.0
946,1,"[706.4695434570312, 142.7339630126953, 1902.2059326171875, 980.6969604492188]",0.8173211216926575,,0.0
947,1,"[711.1376342773438, 124.92801666259766, 1914.805908203125, 987.0145874023438]",0.8160812854766846,,0.0
948,2,"[7.230610370635986, 73.56574249267578, 723.7587280273438, 1042.09765625]",0.8355531096458435,voie1,0.5515
948,1,"[736.4881591796875, 177.10488891601562, 1852.4168701171875, 966.885986328125]",0.8413398265838623,,0.0
949,2,"[0.0, 66.29704284667969, 726.6334228515625, 1049.721923828125]",0.8377272486686707,voie1,0.541
949,1,"[737.700439453125, 182.39976501464844, 1869.67822265625, 973.1195678710938]",0.8418576717376709,,0.0
950,1,"[273.2118835449219, 146.91351318359375, 1787.78466796875, 981.8388671875]",0.8604148626327515,,0.0902
951,1,"[107.31282043457031, 117.27296447753906, 1793.4481201171875, 1001.517333984375]",0.860721230506897,,0.0881
952,1,"[53.028072357177734, 122.92374420166016, 1702.2579345703125, 982.5721435546875]",0.8591160774230957,,0.1263
953,1,"[1.1458135843276978, 102.08565521240234, 1702.0552978515625, 995.864013671875]",0.8585168123245239,,0.1244
954,2,"[15.240052223205566, 109.86023712158203, 760.5927734375, 978.1397094726562]",0.8231555819511414,,0.0
954,1,"[9.980854988098145, 116.88298034667969, 1653.8839111328125, 985.0505981445312]",0.7959417104721069,,0.1625
955,2,"[0.43826207518577576, 101.56590270996094, 760.536865234375, 980.8334350585938]",0.8227924704551697,,0.0
955,1,"[0.0, 110.5417709350586, 1669.2681884765625, 991.4857177734375]",0.7968150973320007,,0.1716
956,1,"[0.0, 120.59121704101562, 1586.2615966796875, 969.76220703125]",0.8778294324874878,,0.1943
957,1,"[0.0, 107.6535415649414, 1580.047607421875, 972.0150756835938]",0.877498984336853,,0.1912
958,1,"[6.121068477630615, 120.42221069335938, 1512.3009033203125, 957.5166625976562]",0.8941559195518494,,0.1914
959,1,"[0.0, 112.82149505615234, 1512.8612060546875, 962.4752197265625]",0.8952681422233582,,0.1909
960,1,"[0.0, 113.83810424804688, 1464.083984375, 954.5422973632812]",0.8870086073875427,,0.2173
961,1,"[0.0, 115.45065307617188, 1471.145263671875, 950.97802734375]",0.8867051005363464,,0.221
962,1,"[0.0, 118.98321533203125, 1408.610107421875, 950.714599609375]",0.8762754797935486,,0.2184
963,1,"[0.0, 120.85772705078125, 1406.671875, 945.6219482421875]",0.8765405416488647,,0.2173
964,1,"[0.0, 121.25984191894531, 1372.30126953125, 965.915771484375]",0.8745772838592529,,0.2305
965,1,"[0.0, 122.62350463867188, 1376.420166015625, 972.93115234375]",0.8744670748710632,,0.2328
966,1,"[0.0, 128.93576049804688, 1316.329345703125, 990.8385009765625]",0.9004083275794983,,0.2388
967,1,"[0.0, 132.32266235351562, 1310.84326171875, 997.9296264648438]",0.9002560377120972,,0.2356
968,1,"[0.0, 134.15684509277344, 1269.9033203125, 999.56884765625]",0.8943707346916199,,0.2488
969,1,"[0.0, 136.2632293701172, 1270.7384033203125, 999.3914794921875]",0.8951637148857117,,0.2493
970,1,"[0.0, 131.99227905273438, 1225.8048095703125, 1002.4918823242188]",0.8758054375648499,,0.2511
971,1,"[0.0, 131.3264617919922, 1220.2935791015625, 1002.7825317382812]",0.8807557225227356,,0.2477
